inplace,depth,temp,poro,perm,saturate,api_dens,visc,avg_fluid_rate,Gas,Oil,Oil-Gas,NON_PERTAMINA,PERTAMINA,BOTH,OFFSHORE,ONSHORE,Aceh,Jambi,Jawa Barat,Jawa Tengah,Jawa Timur,Kalimantan Selatan,Kalimantan Tengah,Kalimantan Timur,Kalimantan Utara,Laut Cina Utara,Laut Jawa,Laut Natuna,Laut Natuna Utara,Laut Seram,Laut Timor,Maluku,Papua Barat,Riau,Selat Makasar,Selat Malaka,Sulawesi Barat,Sulawesi Selatan,Sulawesi Tengah,Sulawesi Tengah (offshore),Sumatera Barat,Sumatera Selatan,Sumatera Utara,Teluk Berau,Jawa,Kalimantan,Sumatera,Timur,prospect_rank
1.68375,1985.0,66.04528367644336,0.2205219,165.1224,0.6912154,0.739697,0.0,2377.8535714285717,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.5201785714285714,3250.0,79.42671121977969,0.1968782,107.3559,0.5945665,0.8201417,0.0,480.59714285714284,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
37.03928571428571,5300.0,95.37704372152862,0.2037659,148.4817,0.502045,0.8806835,0.0,4532.316071428572,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
35.892857142857146,8250.0,112.55295308197896,0.1820882,58.2107,0.6009694,0.819289,0.0,11466.085714285715,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.625,3300.0,103.4,0.2727549,879.6625,0.4497186,0.9040906,0.0,10743.500000000002,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
256.81250000000006,6174.0,100.98336952691272,0.1216229,193.0441,0.3000443,0.7977383,0.0,3065.4553571428573,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
47.39285714285714,8200.0,112.29721097189412,0.2769079,269.4337,0.6133066,0.8417832,0.0,11869.385714285714,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
25.181785714285716,7100.0,106.40467283715252,0.2234726,93.64886,0.5616331,0.6433482,0.0,5878.941071428571,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
28.03571428571429,5948.0,99.58397091954244,0.2368029,502.7383,0.7327808,0.6248093,0.0,14699.92142857143,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
8.807142857142857,2300.0,59.400000000000006,0.173438,478.4951,0.3863795,0.8328982,0.0,2771.155357142857,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
