,fluid,field_name,operator,project_status,project_level,inplace,depth,temp,poro,perm,saturate,api_dens,visc,cap_cost,opr_cost,total_cost,avg_fluid_rate,location,region,NPV,PI
483,Oil,SUKO BARAT,PT PERTAMINA EP,BOTH,E6. Further Development,5100.0,4000.0,85.84414419803454,0.2,150.0,0.5147462,45.0,0.4554065,14.5440811707378,0.859190551058649,15.403271721796449,2283.1045,Jambi,Sumatera,50.6447855198529,3.2879239186690343
484,Oil-Gas,SULING,PETROCHINA INTERNATIONAL BANGKO LTD.,ONSHORE,X0. Development Pending,6912.0,4250.0,87.81383908777015,0.2414819,43.71141,0.5571161,38.96311,1.080068,15.8826,20.42296,36.30556,581.5034,Jambi,Sumatera,37.36847,1.0292767829500495
485,Oil-Gas,SUMBER,PT PERTAMINA HULU ENERGI TUBAN EAST JAVA,ONSHORE,X0. Development Pending,1940.0,6804.0,104.72255501108624,0.1,20.99108,0.5600164,34.2521,5.619514,9.537876,5.715073,15.252949000000001,515.103,Jawa Timur,Jawa,15.50655,1.0166263586143243
486,Oil-Gas,TERUBUK,MEDCO E&P NATUNA LTD.,OFFSHORE,X1. Discovery under Evaluation,28000.0,7352.0,107.80248302989185,0.2572486,80.4604,0.5000634,61.0,0.8215249,76.1255866210208,64.9051025275047,141.03068914852548,1565.55728571429,Laut Natuna Utara,Sumatera,66.9385271542964,0.47463802069208183
487,Oil,UD,PT PERTAMINA HULU ENERGI OFFSHORE NORTH WEST JAVA,OFFSHORE,X1. Discovery under Evaluation,112000.0,3775.0,84.0044226961409,0.175436,925.7131,0.5931722,47.86693,0.7092351,36.70192,64.11079,100.81271,3474.903,Jawa Barat,Jawa,220.5525,2.187744977790995
488,Oil-Gas,VANDA,PHE NUNUKAN CO.,OFFSHORE,X1. Discovery under Evaluation,1200.0,8054.0,111.54481224666948,0.25,258.4608,0.5292111,34.11134,4.737649,135.5205,0.1739524,135.6944524,1697.322,Kalimantan Utara,Kalimantan,-0.1580802,-0.001164971722897052
489,Oil-Gas,WEST VANDA,PHE NUNUKAN CO.,OFFSHORE,X1. Discovery under Evaluation,15000.0,7250.0,107.24037123090895,0.2307951,427.4641,0.4205622,34.71853,2.328129,46.02367,32.34822,78.37189000000001,3514.037,Kalimantan Utara,Kalimantan,57.07698,0.728283827275315
490,Oil,WONOPOTRO,PT PERTAMINA HULU ENERGI RANDUGUNTING,ONSHORE,X1. Discovery under Evaluation,4230.769,4203.0,87.44918178614968,0.2219121,178.0841,0.6152524,35.50716,4.357081,21.62184,79.55258,101.17442,1221.409,Jawa Tengah,Jawa,16.43189,0.16241150678205024
491,Oil-Gas,BERLIAN,BOB PERTAMINA - BUMI SIAK PUSAKO,ONSHORE,E7. Production Not Viable,11141.623,646.0,53.900000000000006,0.29,51.94,0.46,25.67635,30.0,142.0291,2.732454,144.761554,724.5336,Riau,Sumatera,2.785718,0.019243493338017083
492,Oil,ZT,PT PERTAMINA HULU ENERGI OFFSHORE NORTH WEST JAVA,OFFSHORE,X3. Development Not Viable,7000.0,3700.0,92.4,0.1964922,250.3656,0.4861445,46.73945,2.88501,46.10598,29.06799,75.17397,597.4622,Jawa Barat,Jawa,62.2807,0.828487573557709
493,Oil-Gas,ZULU,PT PERTAMINA HULU ENERGI OFFSHORE NORTH WEST JAVA,OFFSHORE,E6. Further Development,250000.0,2600.0,68.2,0.2609731,142.8828,0.5171232,35.71397,5.500646,38.73763,119.8342,158.57183,4708.277,Jawa Barat,Jawa,276.9273,1.746383957352324
494,Oil,ZUL-ZUM,PT PERTAMINA HULU ENERGI OFFSHORE NORTH WEST JAVA,OFFSHORE,X1. Discovery under Evaluation,76000.0,3775.0,84.0044226961409,0.175436,925.7131,0.5931722,47.86693,0.7092351,25.62034,32.72742,58.34776,3474.903,Jawa Barat,Jawa,119.0317,2.0400388978085875
495,Oil,ZUN,PT PERTAMINA HULU ENERGI OFFSHORE NORTH WEST JAVA,OFFSHORE,X1. Discovery under Evaluation,40000.0,3775.0,84.0044226961409,0.2009141,203.6181,0.5856749,35.98963,2.312841,6.310535,3.374489,9.685024,8283.356,Jawa Barat,Jawa,8.786085,0.9071825738377106
496,Oil-Gas,BESITANG,PT PERTAMINA EP,BOTH,E7. Production Not Viable,12821.04,3379.0,83.0,0.185,3.9,0.47,51.5,1.02838797814208,24.50223,2.886432,27.388662,371.5606,Sumatera Utara,Sumatera,5.369606,0.19605214741778915
497,Oil-Gas,BIJAK,CONOCOPHILLIPS (GRISSIK) LTD.,ONSHORE,E7. Production Not Viable,1775.0,1705.0,52.800000000000004,0.3,55.0,0.6641305,21.3,4.0,42.72562,6.378017,49.103637,419.152,Sumatera Selatan,Sumatera,12.31699,0.25083661318203376
498,Oil-Gas,BULU,PT PERTAMINA EP,BOTH,E4. Production Pending,23447.0,3618.0,82.0,0.2,250.3656,0.4861445,37.5,0.946124260355029,84.98598,15.5503,100.53628,420.1262,Sumatera Selatan,Sumatera,18.23472,0.1813745246989445
499,Oil-Gas,BUNGIN,Jindi South Jambi B Co. Ltd,ONSHORE,X0. Development Pending,4004.0,6986.4,155.10000000000002,0.2,250.3656,0.5684668,36.26827,3.25487,21.62184,10.08097,31.70281,728.5858,Jambi,Sumatera,35.5428,1.1211245943182955
500,Oil-Gas,CILAMAYA SELATAN,PT PERTAMINA EP,BOTH,E7. Production Not Viable,20350.0,3094.0,77.97807798009576,0.15,153.0679,0.4849866,28.50371,1.777809,75.18472,5.265698,80.450418,593.0383,Jawa Barat,Jawa,11.79158,0.14656953056477592
501,Oil-Gas,DAMAR,BOB PERTAMINA - BUMI SIAK PUSAKO,ONSHORE,E8. Further Development Not Viable,20297.779,4385.0,125.4,0.22499,638.64,0.65,35.0,2.1,56.94506,76.44978,133.39484,1669.404,Riau,Sumatera,17.91623,0.13430976790406585
502,Oil-Gas,DANGKU,CONOCOPHILLIPS (GRISSIK) LTD.,ONSHORE,E7. Production Not Viable,2379.0,1036.8,51.79560274858865,0.21,258.0227,0.4816774,47.0,25.87774,17.00048,9.299461,26.299941,84.33315,Sumatera Selatan,Sumatera,21.39131,0.8133596193238608
503,Oil-Gas,DUMA,PT PERTAMINA HULU ENERGI OSES,OFFSHORE,E5. Development Unclarified,6099.0,2300.0,79.75,0.25,184.0,0.5028,24.0,787.0,25.80214,5.637866,31.440006,1813.131,Laut Jawa,Jawa,21.26822,0.6764699726838475
504,Oil-Gas,ESP,PT PERTAMINA HULU ENERGI OFFSHORE NORTH WEST JAVA,OFFSHORE,X1. Discovery under Evaluation,7000.0,2900.0,82.5,0.28,912.8066,0.6627368,43.6,0.480899,46.10598,31.71441,77.82039,4752.135,Jawa Barat,Jawa,63.1381,0.8113310663182233
505,Oil-Gas,HAKEBABO FIELD,PT MEDCO E&P TARAKAN,ONSHORE,E4. Production Pending,431.0,4084.8,75.97158250000001,0.25,75.3520447530864,0.6211935,20.0,0.9805261,14.33934,0.09063033,14.42997033,252.3237,Kalimantan Timur,Kalimantan,36.17471,2.5069150644608427
506,Oil-Gas,HARIMAU,PT MEDCO E&P LEMATANG,ONSHORE,E8. Further Development Not Viable,7936.0,7462.5,154.55,0.2590962,619.0,0.5000634,32.0,1.137333,44.02802,12.74164,56.76966,1116.461,Sumatera Selatan,Sumatera,20.49487,0.36101801560904184
507,Oil,MOI,PETROGAS (BASIN) LTD.,ONSHORE,E7. Production Not Viable,9250.0,4481.0,79.0,0.256,80.4604,0.5677982,19.4,16.9724983432737,39.65278,1.277367,40.930147,1073.134,Papua Barat,Timur,2.575731,0.06292992302226523
508,Oil,SINGA,PT MEDCO E&P LEMATANG,ONSHORE,E7. Production Not Viable,2690.125,11900.0,96.7,0.306,10.0,0.5674062,31.0,0.996842,24.28093,1.88496207613076,26.16589207613076,242.1503,Sumatera Selatan,Sumatera,2.30428959120409,0.08806462949933688
509,Oil-Gas,KEBAN,CONOCOPHILLIPS (GRISSIK) LTD.,ONSHORE,E7. Production Not Viable,7835.0,1826.5,64.9,0.25,331.1723,0.6118748,49.0,0.3,31.3572,57.71319,89.07039,713.2755,Sumatera Selatan,Sumatera,35.79749,0.40190112561537006
510,Oil,KLN,PT PERTAMINA HULU ENERGI OFFSHORE NORTH WEST JAVA,OFFSHORE,X3. Development Not Viable,1500.0,7900.0,125.4,0.2372709,111.265,0.5822718,38.0,8.383517,133.9799,0.1739524,134.15385239999998,214.3309,Jawa Barat,Jawa,-0.1853157,-0.001381366965500575
511,Oil-Gas,KMS,PT PERTAMINA HULU ENERGI OFFSHORE NORTH WEST JAVA,OFFSHORE,X3. Development Not Viable,5250.0,5200.0,81.125,0.2106516,1280.953,0.6669507,37.0,1878.954,30.8458086948826,6.89879994223309,37.74460863711569,2226.40283311069,Jawa Barat,Jawa,10.05522,0.26640149051942547
512,Oil-Gas,KRA SOUTH (LOWER GABUS FM),STAR ENERGY (KAKAP) LTD.,OFFSHORE,E7. Production Not Viable,7581.0,4897.0,97.35000000000001,0.2352835,41.74297,0.5990345,38.98604,0.73,13.52163,6.463206,19.984836,215.0847,Laut Natuna Utara,Sumatera,5.36044,0.2682253684743772
513,Oil-Gas,KRN,STAR ENERGY (KAKAP) LTD.,OFFSHORE,E8. Further Development Not Viable,11741.43,3799.0,99.00000000000001,0.25,105.0,0.65,35.91113,0.9653651,26.18259,4.087513,30.270103000000002,713.2598,Laut Natuna Utara,Sumatera,5.608755,0.18529025157264908
514,Oil-Gas,KUALA DALAM,PT PERTAMINA EP,BOTH,E5. Development Unclarified,39119.108,3860.0,90.42000000000002,0.2599979,69.0,0.599988,42.67698,0.313,15.70689,11.76395,27.47084,852.5627,Sumatera Utara,Sumatera,16.97255,0.6178387701286163
515,Oil,BELIMBING (ASSET 2),PT PERTAMINA EP,BOTH,E7. Production Not Viable,2680.593,4690.0,110.0,0.2,300.0,0.75,32.7,1.215208,8.967066,4.127023,13.094089,511.7638,Sumatera Selatan,Sumatera,30.44617,2.3251842873528656
516,Oil-Gas,KUAT DR,EMP MALACCA STRAIT S.A.,BOTH,E7. Production Not Viable,7600.0,6800.0,150.15,0.15,2.0,0.595,42.6,0.21,29.733,2.356427,32.089427,247.7265,Selat Malaka,Sumatera,1.734184,0.05404222393874468
517,Oil-Gas,BOJONGRAONG,PT PERTAMINA EP,BOTH,E4. Production Pending,26568.864,5682.0,97.8935744972735,0.22203,178.0841,0.5738995,35.50716,4.357081,25.81299,24.76944,50.58243,4006.509,Jawa Barat,Jawa,42.50708,0.8403526679125538
518,Oil-Gas,CILAMAYA TIMUR,PT PERTAMINA EP,BOTH,E4. Production Pending,236.135,5910.0,103.33,0.207,2.3,0.5419903,37.4802,0.9563396,30.72487,3.392145,34.117015,289.8113,Jawa Barat,Jawa,4.085547,0.11975100987000181
519,Oil-Gas,CILAMAYA UTARA,PT PERTAMINA EP,BOTH,E4. Production Pending,29110.0,7484.0,108.52272408500866,0.257611,51.9953,0.5000634,52.16752,0.862469,46.32209,44.6673,90.98939,1241.071,Jawa Barat,Jawa,14.13041,0.15529733741483484
520,Oil-Gas,GANTAR,PT PERTAMINA EP,BOTH,E4. Production Pending,13864.622,3287.0,79.76388081813252,0.15,153.0679,0.4849866,28.50371,1.777809,39.49802,5.401046,44.899066,241.6174,Jawa Barat,Jawa,13.23056,0.2946733903106136
521,Oil-Gas,LEMBU PETENG,PREMIER OIL NATUNA SEA B.V.,OFFSHORE,E7. Production Not Viable,14904.0,6500.0,135.85000000000002,0.125,31.91415,0.505,45.0,0.2730272,26.5235,40.43244,66.95594,640.8973,Laut Natuna,Sumatera,15.4406,0.2306083672337361
522,Oil-Gas,HAURGEULIS,PT PERTAMINA EP,BOTH,E7. Production Not Viable,15199.0,5710.0,98.07381251077723,0.2223575,4.59,0.5342339,35.50716,4.357081,21.04292,25.87288,46.9158,878.0093,Jawa Barat,Jawa,39.40679,0.8399470967136872
523,Oil-Gas,LOYAK,PT PERTAMINA EP,BOTH,E4. Production Pending,934.59,5682.0,113.0,0.26,3507.225,0.4477911,35.0,5.430799,18.97482,28.57886,47.55368,380.1538,Sumatera Selatan,Sumatera,50.32441,1.0582653119590324
524,Oil-Gas,JUATA,PT PERTAMINA EP,BOTH,E5. Development Unclarified,37730.153,1280.0,56.04511921255143,0.25,119.0,0.61,20.0,48.88277,16.88155,5.114566,21.996116,416.5481,Kalimantan Timur,Kalimantan,12.7967,0.5817708908245437
525,Oil,KAMBITIN,PT PERTAMINA EP,BOTH,E7. Production Not Viable,22441.0,3585.0,82.39667188752348,0.22,120.1792,0.4585502,39.0,1.080068,75.59001,43.38346,118.97347,386.9513,Kalimantan Tengah,Kalimantan,21.76034,0.18290077611420427
526,Oil,KAMBITIN,PT PERTAMINA EP,BOTH,E7. Production Not Viable,22441.0,3585.0,82.39667188752348,0.22,120.1792,0.4585502,39.0,1.080068,75.59001,43.38346,118.97347,386.9513,Kalimantan Tengah,Kalimantan,21.76034,0.18290077611420427
527,Oil,KANDANGHAUR BARAT,PT PERTAMINA EP,BOTH,E7. Production Not Viable,4808.104,2457.0,71.53349364464427,0.15,153.0679,0.5105067,28.50371,1.777809,25.84715,4.293095,30.140245,566.4443,Jawa Barat,Jawa,8.152684,0.2704916300448122
528,Oil-Gas,KARANG BARU,PT PERTAMINA EP,BOTH,E4. Production Pending,6294.347,5000.0,93.31992955040015,0.2137004,132.668,0.5616264,38.17812,1.080068,25.89785,7.157072,33.054922,558.8614,Jawa Barat,Jawa,22.82633,0.6905576724700787
529,Oil-Gas,KARANG TUNGGAL,PT PERTAMINA EP,BOTH,E7. Production Not Viable,67.56,11250.0,126.40408246023746,0.1796459,885.8581,0.5684604,34.00308,5.585164,52.09386,18.14309,70.23695000000001,305.9575,Jawa Barat,Jawa,35.7043,0.5083406953177779
530,Oil-Gas,KARANG TUNGGAL,PT PERTAMINA EP,BOTH,E7. Production Not Viable,67.56,11250.0,126.40408246023746,0.1796459,885.8581,0.5684604,34.00308,5.585164,52.09386,18.14309,70.23695000000001,305.9575,Jawa Barat,Jawa,35.7043,0.5083406953177779
531,Oil,KETALING BARAT,PT PERTAMINA EP,BOTH,E5. Development Unclarified,13213.72,3698.0,83.35910501396036,0.1870623,108.4615,0.502529,37.0,3.423697,8.850465,9.33631742067234,18.18678242067234,899.934,Jambi,Sumatera,15.1243118065815,0.8316100922497525
533,Oil-Gas,MELAHIN,PT PERTAMINA HULU KALIMANTAN TIMUR,OFFSHORE,E6. Further Development,91300.0,2400.0,70.9079407749266,0.28,153.0479,0.45,29.0,1.92,49.02717,10.87974,59.906909999999996,3882.433,Selat Makasar,Kalimantan,18.22483,0.304219162697592
534,Oil-Gas,MENGATAL FIELD,PT MEDCO E&P TARAKAN,ONSHORE,E4. Production Pending,1580.0,4987.120000000001,80.85517825,0.22,69.2016015625,0.7221751,40.7,1880.0,31.34674,4.65287,35.999610000000004,3.80355,Kalimantan Timur,Kalimantan,8.192311,0.22756665974992504
535,Oil-Gas,PALUH TABUHAN BARAT,PT PERTAMINA EP,BOTH,E4. Production Pending,53436.29,4300.0,107.0,0.235,41.74297,0.47,47.8,26.19879,127.4952,1.473552,128.968752,1753.737,Sumatera Utara,Sumatera,2.7832,0.02158042127910178
536,Oil-Gas,MENGKAPAN,BOB PERTAMINA - BUMI SIAK PUSAKO,ONSHORE,E7. Production Not Viable,2660.311,3960.0,119.9,0.27,81.81205,0.7,42.0,0.8,26.74101,16.99013,43.731139999999996,241.6174,Selat Malaka,Sumatera,32.8316,0.750760213431436
537,Oil,PIRAIBA,PT PERTAMINA EP,BOTH,E7. Production Not Viable,44000.0,1600.0,60.92583979279537,0.2,40.0,0.526529,30.0,5.260434,57.01036,45.18971,102.20007,4623.527,Kalimantan Selatan,Kalimantan,90.27934,0.8833588861534049
538,Oil-Gas,MERUO SENAMI,PT PERTAMINA EP,BOTH,E4. Production Pending,30132.467,1575.0,70.95,0.25,65.0,0.6201113,48.0,1.745,82.15424,51.5412,133.69544000000002,1169.099,Jambi,Sumatera,52.00453,0.3889775896619959
539,Oil-Gas,MINDAL,PT PERTAMINA HULU ROKAN,ONSHORE,E7. Production Not Viable,15859.291,3074.0,106.0,0.2,250.3656,0.4666123,36.5,1.131771,49.44744,5.880428,55.327868,355.3859,Riau,Sumatera,12.78725,0.23111770726462838
540,Oil-Gas,MSBM,EMP MALACCA STRAIT S.A.,BOTH,E4. Production Pending,1900.0,5027.0,132.55,0.211,1332.0,0.685,34.7,2.67,31.19697,6.74221,37.93918,152.4683,Selat Malaka,Sumatera,12.05787,0.317821049374288
541,Oil-Gas,MSCA,EMP MALACCA STRAIT S.A.,BOTH,E4. Production Pending,803.0,4632.0,128.15,0.21,370.0,0.36,39.58652,2.36,7.270732,23.90056,31.171291999999998,2585.843,Selat Malaka,Sumatera,46.0141,1.4761691623176865
543,Oil-Gas,MSCW,EMP MALACCA STRAIT S.A.,BOTH,E4. Production Pending,680.0,4481.0,89.57036225279218,0.2,250.3656,0.65,39.90387,0.8372809,36.59194,5.085377,41.677317,132.3809,Selat Malaka,Sumatera,18.71347,0.44900850983281865
544,Oil-Gas,MSEA,EMP MALACCA STRAIT S.A.,BOTH,E7. Production Not Viable,4567.0,4922.0,137.5,0.19,233.0,0.75,45.0,0.289,18.56557,3.869804,22.435374,332.3238,Selat Malaka,Sumatera,6.570286,0.292853865507212
545,Oil-Gas,MSEG,EMP MALACCA STRAIT S.A.,BOTH,E7. Production Not Viable,4927.0,4791.0,130.9,0.11,10.0,0.35,37.0,14.0,10.42325,5.328327,15.751577,403.7873,Selat Malaka,Sumatera,4.670044,0.296481044405903
546,Oil-Gas,MTX,PT PERTAMINA HULU ENERGI OFFSHORE NORTH WEST JAVA,OFFSHORE,X3. Development Not Viable,80000.0,2600.0,71.5,0.28,912.8066,0.4540755,35.0,6.703657,9.527715,11.80575,21.333465,669.4396,Jawa Barat,Jawa,13.94922,0.6538656519229296
547,Oil-Gas,TAMBUN,PT PERTAMINA EP,BOTH,E7. Production Not Viable,195309.441,5974.0,99.74663909728086,0.15,153.0679,0.354816,39.5,1.080068,17.35555,8.9476978668004,26.3032478668004,774.410333333333,Jawa Barat,Jawa,5.43924078560709,0.2067897019087299
548,Oil-Gas,TUGU BARAT C,PT PERTAMINA EP,BOTH,E7. Production Not Viable,11710.0,5000.0,93.31992955040015,0.2028652,44.18947,0.620842,39.95,0.8372809,8.42333,6.696308,15.119638,137.7643,Jawa Barat,Jawa,5.228077,0.3457805669686007
549,Oil,WARUKIN TENGAH,PT PERTAMINA EP,BOTH,E4. Production Pending,11680.32,2765.0,74.76565568943488,0.27,40.0,0.4875993,30.3,2.94,18.85031,5.004685,23.854995000000002,452.6266,Kalimantan Selatan,Kalimantan,13.26307,0.5559871213555064
550,Oil-Gas,KALABAU,PT MEDCO E&P RIMAU,ONSHORE,E7. Production Not Viable,2103.0,3018.0,77.25574137607208,0.175,3390.549,0.4843458,39.0,1.080068,31.19697,0.799230151598462,31.99620015159846,29.5418333333333,Sumatera Selatan,Sumatera,0.427909874975527,0.01337377166501284
551,Oil-Gas,MV,PT PERTAMINA HULU ENERGI OFFSHORE NORTH WEST JAVA,OFFSHORE,X3. Development Not Viable,3080.0,2700.0,64.9,0.2114987,1280.953,0.5419427,32.0,2.08197,26.26067,6.651999,32.912669,660.2509,Jawa Barat,Jawa,38.55034,1.171291820787916
552,Oil-Gas,NAU,PT MEDCO E&P INDONESIA,ONSHORE,E7. Production Not Viable,354.399,5310.0,122.65,0.17,34.17506,0.5004342,41.42267,0.6162698,26.07237,3.735606,29.807976,298.7082,Sumatera Selatan,Sumatera,19.7547,0.6627320150821377
553,Oil,AMI NORTH,PT PERTAMINA HULU ROKAN,ONSHORE,E7. Production Not Viable,814.37,4950.0,92.96962775665692,0.15,153.0679,0.65,36.0,1.37113,21.58835,54.35453,75.94288,796.743,Riau,Sumatera,63.09919,0.8308769696382333
554,Oil-Gas,NORTH LALANG,EMP MALACCA STRAIT S.A.,BOTH,E5. Development Unclarified,400.0,3689.0,111.65,0.2,50.0,0.5,40.0,1.28,14.33934,3.700587,18.039927,303.9126,Selat Malaka,Sumatera,33.42294,1.8527203574604265
555,Oil,HANDAL,PT PERTAMINA HULU ROKAN,ONSHORE,E7. Production Not Viable,1253.07,6000.0,99.90886483255827,0.25,331.1723,0.6142688,35.0,12.19271,26.04777,6.74221,32.78998,84.33315,Riau,Sumatera,16.80496,0.5125029048508112
556,Oil,NWX,PT PERTAMINA HULU ENERGI OFFSHORE NORTH WEST JAVA,OFFSHORE,X3. Development Not Viable,87781.683,4600.0,94.05000000000001,0.2277654,61.49697,0.4854767,33.73826,3.979687,75.19971,12.71267,87.91238,1645.007,Jawa Barat,Jawa,20.21461,0.2299404247729387
557,Oil-Gas,OC,PT PERTAMINA HULU ENERGI OFFSHORE NORTH WEST JAVA,OFFSHORE,X0. Development Pending,2616.3,8124.0,147.4,0.1688481,171.5369,0.5611404,30.0,1.253535,25.94397,4.293095,30.237065,500.555,Jawa Barat,Jawa,8.152684,0.26962550763442156
558,Oil,JAMBON SE,PT PERTAMINA HULU ROKAN,ONSHORE,E7. Production Not Viable,4134.0,3000.0,77.082998491021,0.2042084,61.0,0.4216743,30.0,3.079063,26.64419,3.869804,30.513993999999997,452.6266,Riau,Sumatera,1.407596,0.046129523391791986
559,Oil-Gas,OE,PT PERTAMINA HULU ENERGI OFFSHORE NORTH WEST JAVA,OFFSHORE,X3. Development Not Viable,9400.0,6772.0,51.7,0.2127958,189.0297,0.6115387,27.19512,6.462278,39.65278,1.277367,40.930147,4522.823,Jawa Barat,Jawa,3.065536,0.07489677474161038
560,Oil-Gas,OF,PT PERTAMINA HULU ENERGI OFFSHORE NORTH WEST JAVA,OFFSHORE,X3. Development Not Viable,13200.0,6499.0,125.4,0.2271015,130.2956,0.3937273,37.0,7.687655,34.94427,12.71786,47.662130000000005,3131.082,Jawa Barat,Jawa,16.33897,0.34280822111810777
561,Oil-Gas,OKI,PT PERTAMINA HULU ROKAN,ONSHORE,E7. Production Not Viable,10611.78,5036.0,93.57079160392365,0.175,3390.549,0.5157088,38.03608,1.080068,31.94792,12.74221,44.690129999999996,432.5431,Riau,Sumatera,19.07117,0.4267423254306935
562,Oil-Gas,OQ,PT PERTAMINA HULU ENERGI OFFSHORE NORTH WEST JAVA,OFFSHORE,X3. Development Not Viable,7200.0,3850.0,64.9,0.2499037,117.2156,0.6987993,33.0,7.340985,154.8409,20.06565,174.90655,458.63,Jawa Barat,Jawa,36.74749,0.21009784939443377
563,Oil-Gas,OSEIL SELATAN,CITIC SERAM ENERGY LTD.,ONSHORE,X1. Discovery under Evaluation,5979.492,5450.0,93.50000000000001,0.1600481,151.1383,0.9,40.94758,4.04,22.42015,10.5859221601669,33.0060721601669,970.088,Maluku,Timur,41.5949674359218,1.2602216717601538
564,Oil-Gas,OU,PT PERTAMINA HULU ENERGI OFFSHORE NORTH WEST JAVA,OFFSHORE,X3. Development Not Viable,110000.0,3047.0,70.67500000000001,0.2,90.0,0.5200493,30.0,11.89404,36.70192,64.11079,100.81271,4836.238,Jawa Barat,Jawa,220.5525,2.187744977790995
565,Oil-Gas,OV,PT PERTAMINA HULU ENERGI OFFSHORE NORTH WEST JAVA,OFFSHORE,X3. Development Not Viable,28000.0,2750.0,64.9,0.2174054,423.6639,0.5055549,34.96996,3.38225,129.9707,12.64512,142.61581999999999,2377.765,Jawa Barat,Jawa,20.1238,0.14110496296974628
566,Oil-Gas,OWA,PT PERTAMINA HULU ENERGI OFFSHORE NORTH WEST JAVA,OFFSHORE,X3. Development Not Viable,14480.0,6977.0,92.4,0.2295461,427.4641,0.4009561,36.46611,0.7987447,11.91859,18.99412,30.912709999999997,2078.317,Jawa Barat,Jawa,31.46608,1.0179010510563455
567,Oil-Gas,OWB,PT PERTAMINA HULU ENERGI OFFSHORE NORTH WEST JAVA,OFFSHORE,X3. Development Not Viable,8500.0,7024.0,128.70000000000002,0.21538,290.0839,0.6046889,40.10004,0.9183224,9.140363,7.537979,16.678342,588.405,Jawa Barat,Jawa,6.854033,0.41095409843496433
568,Oil-Gas,PALUH TABUHAN TIMUR,PT PERTAMINA EP,BOTH,E4. Production Pending,66464.3,2999.0,74.80000000000001,0.25,331.1723,0.4298609,21.03761,2.407572,9.321943,6.171172,15.493115,731.1947,Sumatera Utara,Sumatera,4.10952,0.26524814409497377
569,Oil-Gas,PAMUSIAN DEEP,PT MEDCO E&P TARAKAN,ONSHORE,E4. Production Pending,2114.0,5725.345,111.00828200000001,0.202,26.538003765025,0.4,35.10817,1.08748,20.91098,5.634003,26.544983,2931.55,Kalimantan Timur,Kalimantan,14.65659,0.5521416231458879
570,Oil-Gas,PANDAN,PT PERTAMINA EP,BOTH,E4. Production Pending,14534.0,6772.0,104.53798125178653,0.15335,11.15836,0.5958818,36.0,1.37113,23.76745,5.453104,29.220554,842.3345,Sumatera Selatan,Sumatera,6.58663,0.2254108529222273
571,Oil,PUNGUT WEST,PT PERTAMINA HULU ROKAN,ONSHORE,E7. Production Not Viable,634.906,2690.0,74.00024026663957,0.245,2000.0,0.5230154,36.0,1.37113,52.09386,25.04571,77.13956999999999,84.33315,Riau,Sumatera,42.64907,0.5528818737257676
572,Oil,RECO,PT PERTAMINA HULU ROKAN,ONSHORE,E7. Production Not Viable,3615.944,5686.0,97.91935676380355,0.22019,120.1792,0.5738995,34.0,5.585164,2.282284,5.681968,7.964252,494.1943,Riau,Sumatera,7.512192,0.943238862858684
573,Oil,RONDA,PT PERTAMINA HULU ROKAN,ONSHORE,E7. Production Not Viable,3749.499,5618.0,97.47950424829047,0.2166245,880.524,0.5625355,31.9,3.133095,26.51688,7.959593,34.476473,1185.71,Riau,Sumatera,21.76396,0.6312699097729632
574,Oil-Gas,PEMATANG,PT SUMATRA GLOBAL ENERGI,ONSHORE,E7. Production Not Viable,69000.0,3500.0,81.66013411152461,0.2278308,61.49697,0.4170034,34.2,5.619514,100.288,25.68408,125.97208,2922.158,Riau,Sumatera,37.82064,0.30023033675398547
575,Oil-Gas,PERAPEN,PT PERTAMINA EP,BOTH,E5. Development Unclarified,7721.545,4127.0,86.35000000000001,0.2444081,20.0,0.5680645,48.0,26.13112,46.10598,14.38123,60.487210000000005,1073.134,Sumatera Utara,Sumatera,16.37651,0.2707433521896612
576,Oil-Gas,PHE 2,PT PERTAMINA HULU ENERGI WEST MADURA OFFSHORE,OFFSHORE,E7. Production Not Viable,40914.0,3500.0,73.7,0.2299237,3.0,0.4170034,42.26433,0.45,23.22543,4.969492,28.194922,839.4825,Laut Jawa,Jawa,17.6767,0.6269462281186663
577,Oil-Gas,PHE 29,PT PERTAMINA HULU ENERGI WEST MADURA OFFSHORE,OFFSHORE,E5. Development Unclarified,10.0,5600.0,97.36251558031556,0.22,120.1792,0.71,37.91127,1.080068,30.41363,48.78553,79.19916,796.743,Laut Jawa,Jawa,31.97983,0.4037900149446029
578,Oil-Gas,PHE 44,PT PERTAMINA HULU ENERGI WEST MADURA OFFSHORE,OFFSHORE,E5. Development Unclarified,610.0,5600.0,97.36251558031556,0.2301969,547.1985,0.6979111,36.14245,1.37113,54.30259,22.49402,76.79661,850.4411,Laut Jawa,Jawa,42.49886,0.5533950001178437
579,Oil-Gas,PHE 48,PT PERTAMINA HULU ENERGI WEST MADURA OFFSHORE,OFFSHORE,E5. Development Unclarified,6070.0,5630.0,88.16500000000002,0.25,160.0,0.433,35.0,0.22,0.4042861,5.328327,5.7326131,691.0391,Laut Jawa,Jawa,3.806467,0.6640020761212718
580,Oil-Gas,PHE 7,PT PERTAMINA HULU ENERGI WEST MADURA OFFSHORE,OFFSHORE,E5. Development Unclarified,9650.0,7100.0,122.65,0.17,52.9,0.5,42.0,0.5414,43.74455,9.199262,52.943811999999994,785.2829,Laut Jawa,Jawa,17.13917,0.32372376208951487
